Date and Time,Seconds,Pressure (mmHg),Temperature (C),Level Depth To Water (mm),,,
11/12/2022 15:00,8272800.001,775.806,6.639,-621.592,,,
11/12/2022 16:00,8276400.001,776.001,6.639,-624.247,,,
11/12/2022 17:00,8280000.001,775.994,6.585,-624.155,,,
11/12/2022 18:00,8283600.001,775.76,6.585,-620.97,,,
11/12/2022 19:00,8287200.001,775.806,6.639,-621.592,,,
11/12/2022 20:00,8290800.001,775.923,6.639,-623.185,,,
11/12/2022 21:00,8294400.001,776.033,6.585,-624.685,,,
11/12/2022 22:00,8298000.001,776.033,6.585,-624.685,,,
11/12/2022 23:00,8301600.001,776.033,6.585,-624.685,,,
12/12/2022 00:00,8305200.001,776.118,6.639,-625.839,,,
12/12/2022 01:00,8308800.001,776.033,6.585,-624.685,,,
12/12/2022 02:00,8312400.001,775.877,6.585,-622.563,,,
12/12/2022 03:00,8316000.001,775.916,6.585,-623.094,,,
12/12/2022 04:00,8319600.001,775.682,6.585,-619.91,,,
12/12/2022 05:00,8323200.001,775.487,6.585,-617.253,,,
12/12/2022 06:00,8326800.001,775.409,6.585,-616.19,,,
12/12/2022 07:00,8330400.001,775.37,6.585,-615.661,,,
12/12/2022 08:00,8334000.001,775.37,6.585,-615.661,,,
12/12/2022 09:00,8337600.001,775.409,6.585,-616.19,,,
12/12/2022 10:00,8341200.001,775.448,6.585,-616.723,,,
12/12/2022 11:00,8344800.001,775.409,6.585,-616.19,,,
12/12/2022 12:00,8348400.001,775.058,6.585,-611.417,,,
12/12/2022 13:00,8352000.001,774.629,6.585,-605.575,,,
12/12/2022 14:00,8355600.001,774.395,6.585,-602.39,,,
12/12/2022 15:00,8359200.001,774.395,6.585,-602.39,,,
12/12/2022 16:00,8362800.001,774.551,6.585,-604.514,,,
12/12/2022 17:00,8366400.001,774.31,6.532,-601.238,,,
12/12/2022 18:00,8370000.001,774.583,6.532,-604.953,,,
12/12/2022 19:00,8373600.001,774.629,6.585,-605.575,,,
12/12/2022 20:00,8377200.001,774.59,6.585,-605.044,,,
12/12/2022 21:00,8380800.001,774.668,6.585,-606.106,,,
12/12/2022 22:00,8384400.001,775.019,6.585,-610.884,,,
12/12/2022 23:00,8388000.001,774.7,6.532,-606.546,,,
13/12/2022 00:00,8391600.001,774.544,6.532,-604.42,,,
13/12/2022 01:00,8395200.001,774.622,6.532,-605.484,,,
13/12/2022 02:00,8398800.001,774.427,6.532,-602.831,,,
13/12/2022 03:00,8402400.001,774.661,6.532,-606.014,,,
13/12/2022 04:00,8406000.001,774.505,6.532,-603.891,,,
13/12/2022 05:00,8409600.001,774.232,6.532,-600.177,,,
13/12/2022 06:00,8413200.001,774.193,6.532,-599.646,,,
13/12/2022 07:00,8416800.001,774.193,6.532,-599.646,,,
13/12/2022 08:00,8420400.001,774.115,6.532,-598.583,,,
13/12/2022 09:00,8424000.001,773.998,6.532,-596.991,,,
13/12/2022 10:00,8427600.001,774.037,6.532,-597.521,,,
13/12/2022 11:00,8431200.001,773.835,6.479,-594.775,,,
13/12/2022 12:00,8434800.001,773.686,6.532,-592.743,,,
13/12/2022 13:00,8438400.001,773.211,6.479,-586.284,,,
13/12/2022 14:00,8442000.001,773.172,6.479,-585.753,,,
13/12/2022 15:00,8445600.001,773.023,6.532,-583.722,,,
13/12/2022 16:00,8449200.001,772.665,6.479,-578.855,,,
13/12/2022 17:00,8452800.001,772.672,6.532,-578.945,,,
13/12/2022 18:00,8456400.001,772.665,6.479,-578.855,,,
13/12/2022 19:00,8460000.001,772.555,6.532,-577.353,,,
13/12/2022 20:00,8463600.001,772.899,6.479,-582.038,,,
13/12/2022 21:00,8467200.001,772.626,6.479,-578.321,,,
13/12/2022 22:00,8470800.001,772.743,6.479,-579.916,,,
13/12/2022 23:00,8474400.001,772.789,6.532,-580.534,,,
14/12/2022 00:00,8478000.001,772.665,6.479,-578.855,,,
14/12/2022 01:00,8481600.001,772.431,6.479,-575.67,,,
14/12/2022 02:00,8485200.001,772.821,6.479,-580.976,,,
14/12/2022 03:00,8488800.001,772.626,6.479,-578.321,,,
14/12/2022 04:00,8492400.001,772.626,6.479,-578.321,,,
14/12/2022 05:00,8496000.001,772.86,6.479,-581.507,,,
14/12/2022 06:00,8499600.001,772.899,6.479,-582.038,,,
14/12/2022 07:00,8503200.001,773.211,6.479,-586.284,,,
14/12/2022 08:00,8506800.001,773.328,6.479,-587.876,,,
14/12/2022 09:00,8510400.001,773.4,6.426,-588.848,,,
14/12/2022 10:00,8514000.001,774.108,6.479,-598.491,,,
14/12/2022 11:00,8517600.001,774.264,6.479,-600.616,,,
14/12/2022 12:00,8521200.001,774.147,6.479,-599.022,,,
14/12/2022 13:00,8524800.001,774.232,6.532,-600.177,,,
14/12/2022 14:00,8528400.001,774.225,6.479,-600.085,,,
14/12/2022 15:00,8532000.001,774.414,6.426,-602.648,,,
14/12/2022 16:00,8535600.001,774.648,6.426,-605.833,,,
14/12/2022 17:00,8539200.001,774.654,6.479,-605.923,,,
14/12/2022 18:00,8542800.001,774.921,6.426,-609.547,,,
14/12/2022 19:00,8546400.001,775.239,6.479,-613.885,,,
14/12/2022 20:00,8550000.001,775.278,6.479,-614.417,,,
14/12/2022 21:00,8553600.001,775.59,6.479,-618.662,,,
14/12/2022 22:00,8557200.001,775.584,6.426,-618.571,,,
14/12/2022 23:00,8560800.001,775.746,6.479,-620.786,,,
15/12/2022 00:00,8564400.001,775.779,6.426,-621.225,,,
15/12/2022 01:00,8568000.001,775.467,6.426,-616.979,,,
15/12/2022 02:00,8571600.001,775.467,6.426,-616.979,,,
15/12/2022 03:00,8575200.001,775.662,6.426,-619.633,,,
15/12/2022 04:00,8578800.001,775.35,6.426,-615.387,,,
15/12/2022 05:00,8582400.001,775.311,6.426,-614.855,,,
15/12/2022 06:00,8586000.001,775.59,6.479,-618.662,,,
15/12/2022 07:00,8589600.001,775.857,6.426,-622.285,,,
15/12/2022 08:00,8593200.001,775.74,6.426,-620.695,,,
15/12/2022 09:00,8596800.001,776.208,6.426,-627.064,,,
15/12/2022 10:00,8600400.001,776.559,6.426,-631.844,,,
15/12/2022 11:00,8604000.001,776.591,6.372,-632.284,,,
15/12/2022 12:00,8607600.001,776.793,6.426,-635.029,,,
15/12/2022 13:00,8611200.001,776.559,6.426,-631.844,,,
15/12/2022 14:00,8614800.001,776.669,6.372,-633.347,,,
15/12/2022 15:00,8618400.001,776.91,6.426,-636.621,,,
15/12/2022 16:00,8622000.001,776.949,6.426,-637.151,,,
15/12/2022 17:00,8625600.001,777.073,6.479,-638.836,,,
15/12/2022 18:00,8629200.001,777.371,6.372,-642.901,,,
15/12/2022 19:00,8632800.001,777.924,6.426,-650.426,,,
15/12/2022 20:00,8636400.001,778.035,6.372,-651.926,,,
15/12/2022 21:00,8640000.001,778.158,6.426,-653.61,,,
15/12/2022 22:00,8643600.001,778.269,6.372,-655.112,,,
15/12/2022 23:00,8647200.001,778.425,6.372,-657.234,,,
16/12/2022 00:00,8650800.001,778.425,6.372,-657.234,,,
16/12/2022 01:00,8654400.001,778.432,6.426,-657.326,,,
16/12/2022 02:00,8658000.001,778.457,6.319,-657.675,,,
16/12/2022 03:00,8661600.001,778.588,6.426,-659.451,,,
16/12/2022 04:00,8665200.001,778.347,6.372,-656.174,,,
16/12/2022 05:00,8668800.001,778.737,6.372,-661.481,,,
16/12/2022 06:00,8672400.001,778.503,6.372,-658.296,,,
16/12/2022 07:00,8676000.001,778.535,6.319,-658.737,,,
16/12/2022 08:00,8679600.001,778.627,6.426,-659.982,,,
16/12/2022 09:00,8683200.001,778.932,6.372,-664.137,,,
16/12/2022 10:00,8686800.001,779.127,6.372,-666.792,,,
16/12/2022 11:00,8690400.001,778.971,6.372,-664.668,,,
16/12/2022 12:00,8694000.001,778.737,6.372,-661.481,,,
16/12/2022 13:00,8697600.001,778.386,6.372,-656.704,,,
16/12/2022 14:00,8701200.001,778.23,6.372,-654.58,,,
16/12/2022 15:00,8704800.001,778.418,6.319,-657.145,,,
16/12/2022 16:00,8708400.001,778.418,6.319,-657.145,,,
16/12/2022 17:00,8712000.001,778.301,6.319,-655.552,,,
16/12/2022 18:00,8715600.001,778.184,6.319,-653.957,,,
16/12/2022 19:00,8719200.001,778.262,6.319,-655.02,,,
16/12/2022 20:00,8722800.001,778.184,6.319,-653.957,,,
16/12/2022 21:00,8726400.001,778.62,6.372,-659.89,,,
16/12/2022 22:00,8730000.001,778.652,6.319,-660.329,,,
16/12/2022 23:00,8733600.001,778.581,6.372,-659.359,,,
17/12/2022 00:00,8737200.001,778.73,6.319,-661.39,,,
17/12/2022 01:00,8740800.001,778.411,6.266,-657.052,,,
17/12/2022 02:00,8744400.001,778.262,6.319,-655.02,,,
17/12/2022 03:00,8748000.001,778.184,6.319,-653.957,,,
17/12/2022 04:00,8751600.001,778.645,6.266,-660.238,,,
17/12/2022 05:00,8755200.001,780.05,6.266,-679.352,,,
17/12/2022 06:00,8758800.001,781.253,6.212,-695.721,,,
17/12/2022 07:00,8762400.001,783.665,6.159,-728.555,,,
17/12/2022 08:00,8766000.001,787.08,5.999,-775.017,,,
17/12/2022 09:00,8769600.001,789.603,5.892,-809.362,,,
17/12/2022 10:00,8773200.001,792.472,5.731,-848.403,,,
17/12/2022 11:00,8776800.001,792.043,5.731,-842.559,,,
17/12/2022 12:00,8780400.001,792.082,5.731,-843.09,,,
17/12/2022 13:00,8784000.001,792.153,5.678,-844.063,,,
17/12/2022 14:00,8787600.001,792.114,5.678,-843.529,,,
17/12/2022 15:00,8791200.001,792.505,5.678,-848.844,,,
17/12/2022 16:00,8794800.001,792.192,5.678,-844.596,,,
17/12/2022 17:00,8798400.001,791.646,5.678,-837.156,,,
17/12/2022 18:00,8802000.001,791.646,5.678,-837.156,,,
17/12/2022 19:00,8805600.001,791.412,5.678,-833.969,,,
17/12/2022 20:00,8809200.001,791.373,5.678,-833.438,,,
17/12/2022 21:00,8812800.001,791.067,5.731,-829.276,,,
17/12/2022 22:00,8816400.001,790.833,5.731,-826.093,,,
17/12/2022 23:00,8820000.001,790.52,5.731,-821.839,,,
18/12/2022 00:00,8823600.001,790.169,5.731,-817.059,,,
18/12/2022 01:00,8827200.001,789.544,5.731,-808.56,,,
18/12/2022 02:00,8830800.001,789.388,5.731,-806.437,,,
18/12/2022 03:00,8834400.001,789.115,5.731,-802.716,,,
18/12/2022 04:00,8838000.001,788.061,5.731,-788.377,,,
18/12/2022 05:00,8841600.001,787.164,5.731,-776.161,,,
18/12/2022 06:00,8845200.001,786.695,5.731,-769.786,,,
18/12/2022 07:00,8848800.001,786.422,5.731,-766.069,,,
18/12/2022 08:00,8852400.001,785.479,5.678,-753.233,,,
18/12/2022 09:00,8856000.001,784.627,5.731,-741.638,,,
18/12/2022 10:00,8859600.001,783.535,5.731,-726.773,,,
18/12/2022 11:00,8863200.001,782.754,5.731,-716.153,,,
18/12/2022 12:00,8866800.001,781.896,5.731,-704.471,,,
18/12/2022 13:00,8870400.001,781.623,5.731,-700.754,,,
18/12/2022 14:00,8874000.001,781.343,5.678,-696.949,,,
18/12/2022 15:00,8877600.001,781.961,5.624,-705.358,,,
18/12/2022 16:00,8881200.001,782.312,5.624,-710.135,,,
18/12/2022 17:00,8884800.001,781.876,5.571,-704.206,,,
18/12/2022 18:00,8888400.001,781.213,5.571,-695.184,,,
18/12/2022 19:00,8892000.001,781.057,5.571,-693.057,,,
18/12/2022 20:00,8895600.001,780.583,5.517,-686.602,,,
18/12/2022 21:00,8899200.001,780.427,5.517,-684.476,,,
18/12/2022 22:00,8902800.001,780.388,5.517,-683.946,,,
18/12/2022 23:00,8906400.001,780.232,5.517,-681.824,,,
19/12/2022 00:00,8910000.001,779.497,5.571,-671.822,,,
19/12/2022 01:00,8913600.001,779.536,5.571,-672.354,,,
19/12/2022 02:00,8917200.001,779.074,5.624,-666.071,,,
19/12/2022 03:00,8920800.001,778.918,5.624,-663.947,,,
19/12/2022 04:00,8924400.001,778.573,5.678,-659.258,,,
19/12/2022 05:00,8928000.001,778.814,5.731,-662.53,,,
19/12/2022 06:00,8931600.001,777.917,5.731,-650.321,,,
19/12/2022 07:00,8935200.001,777.566,5.731,-645.546,,,
19/12/2022 08:00,8938800.001,777.923,5.785,-650.408,,,
19/12/2022 09:00,8942400.001,777.494,5.785,-644.57,,,
19/12/2022 10:00,8946000.001,776.87,5.785,-636.077,,,
19/12/2022 11:00,8949600.001,775.901,5.838,-622.896,,,
19/12/2022 12:00,8953200.001,775.55,5.838,-618.118,,,
19/12/2022 13:00,8956800.001,777.306,5.838,-642.006,,,
19/12/2022 14:00,8960400.001,777.228,5.838,-640.942,,,
19/12/2022 15:00,8964000.001,777.078,5.892,-638.908,,,
19/12/2022 16:00,8967600.001,777.429,5.892,-643.685,,,
19/12/2022 17:00,8971200.001,777.351,5.892,-642.622,,,
19/12/2022 18:00,8974800.001,777.39,5.892,-643.154,,,
19/12/2022 19:00,8978400.001,777.592,5.945,-645.897,,,
19/12/2022 20:00,8982000.001,777.631,5.945,-646.428,,,
19/12/2022 21:00,8985600.001,778.216,5.945,-654.39,,,
19/12/2022 22:00,8989200.001,778.138,5.945,-653.328,,,
19/12/2022 23:00,8992800.001,778.027,5.999,-651.825,,,
20/12/2022 00:00,8996400.001,777.592,5.945,-645.897,,,
20/12/2022 01:00,9000000.001,777.598,5.999,-645.987,,,
20/12/2022 02:00,9003600.001,777.442,5.999,-643.861,,,
20/12/2022 03:00,9007200.001,777.208,5.999,-640.677,,,
20/12/2022 04:00,9010800.001,777.091,5.999,-639.084,,,
20/12/2022 05:00,9014400.001,777.208,5.999,-640.677,,,
20/12/2022 06:00,9018000.001,777.364,5.999,-642.803,,,
20/12/2022 07:00,9021600.001,777.559,5.999,-645.454,,,
20/12/2022 08:00,9025200.001,778.183,5.999,-653.948,,,
20/12/2022 09:00,9028800.001,778.846,5.999,-662.974,,,
20/12/2022 10:00,9032400.001,779.165,6.052,-667.31,,,
20/12/2022 11:00,9036000.001,779.315,5.999,-669.344,,,
20/12/2022 12:00,9039600.001,779.393,5.999,-670.407,,,
20/12/2022 13:00,9043200.001,779.204,6.052,-667.842,,,
20/12/2022 14:00,9046800.001,779.393,5.999,-670.407,,,
20/12/2022 15:00,9050400.001,779.399,6.052,-670.498,,,
20/12/2022 16:00,9054000.001,779.711,6.052,-674.742,,,
20/12/2022 17:00,9057600.001,779.705,5.999,-674.651,,,
20/12/2022 18:00,9061200.001,779.939,5.999,-677.839,,,
20/12/2022 19:00,9064800.001,779.861,5.999,-676.777,,,
20/12/2022 20:00,9068400.001,779.393,5.999,-670.407,,,
20/12/2022 21:00,9072000.001,781.382,5.999,-697.483,,,
20/12/2022 22:00,9075600.001,783.021,5.999,-719.784,,,
20/12/2022 23:00,9079200.001,783.008,5.892,-719.606,,,
21/12/2022 00:00,9082800.001,781.922,5.945,-704.828,,,
21/12/2022 01:00,9086400.001,781.22,5.945,-695.271,,,
21/12/2022 02:00,9090000.001,780.439,5.945,-684.652,,,
21/12/2022 03:00,9093600.001,779.971,5.945,-678.28,,,
21/12/2022 04:00,9097200.001,780.401,5.945,-684.123,,,
21/12/2022 05:00,9100800.001,781.564,5.892,-699.959,,,
21/12/2022 06:00,9104400.001,781.012,5.838,-692.437,,,
21/12/2022 07:00,9108000.001,780.465,5.838,-685.003,,,
21/12/2022 08:00,9111600.001,779.887,5.892,-677.13,,,
21/12/2022 09:00,9115200.001,780.043,5.892,-679.253,,,
21/12/2022 10:00,9118800.001,779.965,5.892,-678.19,,,
21/12/2022 11:00,9122400.001,779.77,5.892,-675.537,,,
21/12/2022 12:00,9126000.001,780.752,5.945,-688.898,,,
21/12/2022 13:00,9129600.001,780.394,5.892,-684.034,,,
21/12/2022 14:00,9133200.001,779.692,5.892,-674.475,,,
21/12/2022 15:00,9136800.001,779.224,5.892,-668.104,,,
21/12/2022 16:00,9140400.001,778.918,5.945,-663.946,,,
21/12/2022 17:00,9144000.001,778.723,5.945,-661.292,,,
21/12/2022 18:00,9147600.001,778.645,5.945,-660.229,,,
21/12/2022 19:00,9151200.001,778.645,5.945,-660.229,,,
21/12/2022 20:00,9154800.001,778.528,5.945,-658.638,,,
21/12/2022 21:00,9158400.001,778.489,5.945,-658.106,,,
21/12/2022 22:00,9162000.001,778.255,5.945,-654.921,,,
21/12/2022 23:00,9165600.001,778.372,5.945,-656.515,,,
22/12/2022 00:00,9169200.001,777.982,5.945,-651.207,,,
22/12/2022 01:00,9172800.001,778.021,5.945,-651.736,,,
22/12/2022 02:00,9176400.001,778.099,5.945,-652.797,,,
22/12/2022 03:00,9180000.001,777.748,5.945,-648.021,,,
22/12/2022 04:00,9183600.001,778.105,5.999,-652.887,,,
22/12/2022 05:00,9187200.001,778.45,5.945,-657.574,,,
22/12/2022 06:00,9190800.001,778.372,5.945,-656.515,,,
22/12/2022 07:00,9194400.001,778.066,5.999,-652.355,,,
22/12/2022 08:00,9198000.001,778.066,5.999,-652.355,,,
22/12/2022 09:00,9201600.001,778.144,5.999,-653.416,,,
22/12/2022 10:00,9205200.001,778.807,5.999,-662.443,,,
22/12/2022 11:00,9208800.001,779.939,5.999,-677.839,,,
22/12/2022 12:00,9212400.001,779.51,5.999,-671.998,,,
22/12/2022 13:00,9216000.001,779.588,5.999,-673.062,,,
22/12/2022 14:00,9219600.001,779.282,6.052,-668.903,,,
22/12/2022 15:00,9223200.001,779.009,6.052,-665.188,,,
22/12/2022 16:00,9226800.001,779.438,6.052,-671.026,,,
22/12/2022 17:00,9230400.001,780.069,6.105,-679.611,,,
22/12/2022 18:00,9234000.001,780.414,6.052,-684.3,,,
22/12/2022 19:00,9237600.001,780.498,6.105,-685.45,,,
22/12/2022 20:00,9241200.001,780.459,6.105,-684.921,,,
22/12/2022 21:00,9244800.001,780.576,6.105,-686.515,,,
22/12/2022 22:00,9248400.001,780.771,6.105,-689.168,,,
22/12/2022 23:00,9252000.001,780.609,6.052,-686.954,,,
23/12/2022 00:00,9255600.001,780.843,6.052,-690.14,,,
23/12/2022 01:00,9259200.001,780.342,6.105,-683.327,,,
23/12/2022 02:00,9262800.001,780.101,6.052,-680.053,,,
23/12/2022 03:00,9266400.001,779.789,6.052,-675.804,,,
23/12/2022 04:00,9270000.001,779.165,6.052,-667.31,,,
23/12/2022 05:00,9273600.001,778.118,6.105,-653.064,,,
23/12/2022 06:00,9277200.001,777.059,6.052,-638.642,,,
23/12/2022 07:00,9280800.001,776.038,5.999,-624.752,,,
23/12/2022 08:00,9284400.001,775.303,6.052,-614.754,,,
23/12/2022 09:00,9288000.001,776.63,6.052,-632.806,,,
23/12/2022 10:00,9291600.001,778.222,5.999,-654.479,,,
23/12/2022 11:00,9295200.001,777.559,5.999,-645.454,,,
23/12/2022 12:00,9298800.001,777.137,6.052,-639.704,,,
23/12/2022 13:00,9302400.001,777.332,6.052,-642.359,,,
23/12/2022 14:00,9306000.001,777.176,6.052,-640.235,,,
23/12/2022 15:00,9309600.001,778.112,6.052,-652.977,,,
23/12/2022 16:00,9313200.001,778.197,6.105,-654.129,,,
23/12/2022 17:00,9316800.001,778.353,6.105,-656.252,,,
23/12/2022 18:00,9320400.001,778.275,6.105,-655.19,,,
23/12/2022 19:00,9324000.001,778.548,6.105,-658.908,,,
23/12/2022 20:00,9327600.001,778.275,6.105,-655.19,,,
23/12/2022 21:00,9331200.001,778.671,6.159,-660.588,,,
23/12/2022 22:00,9334800.001,778.86,6.105,-663.153,,,
23/12/2022 23:00,9338400.001,779.647,6.159,-673.862,,,
24/12/2022 00:00,9342000.001,779.92,6.159,-677.578,,,
24/12/2022 01:00,9345600.001,780.7,6.159,-688.198,,,
24/12/2022 02:00,9349200.001,781.591,6.105,-700.318,,,
24/12/2022 03:00,9352800.001,781.831,6.159,-703.593,,,
24/12/2022 04:00,9356400.001,781.519,6.159,-699.349,,,
24/12/2022 05:00,9360000.001,781.519,6.159,-699.349,,,
24/12/2022 06:00,9363600.001,781.324,6.159,-696.692,,,
24/12/2022 07:00,9367200.001,781.285,6.159,-696.163,,,
24/12/2022 08:00,9370800.001,781.324,6.159,-696.692,,,
24/12/2022 09:00,9374400.001,781.48,6.159,-698.815,,,
24/12/2022 10:00,9378000.001,781.012,6.159,-692.445,,,
24/12/2022 11:00,9381600.001,781.129,6.159,-694.036,,,
24/12/2022 12:00,9385200.001,781.097,6.212,-693.598,,,
24/12/2022 13:00,9388800.001,781.019,6.212,-692.536,,,
24/12/2022 14:00,9392400.001,780.59,6.212,-686.696,,,
24/12/2022 15:00,9396000.001,780.082,6.212,-679.792,,,
24/12/2022 16:00,9399600.001,779.692,6.212,-674.483,,,
24/12/2022 17:00,9403200.001,779.458,6.212,-671.299,,,
24/12/2022 18:00,9406800.001,778.561,6.212,-659.087,,,
24/12/2022 19:00,9410400.001,780.043,6.212,-679.261,,,
24/12/2022 20:00,9414000.001,780.551,6.212,-686.164,,,
24/12/2022 21:00,9417600.001,780.59,6.212,-686.696,,,
24/12/2022 22:00,9421200.001,781.136,6.212,-694.127,,,
24/12/2022 23:00,9424800.001,781.143,6.266,-694.221,,,
25/12/2022 00:00,9428400.001,780.785,6.212,-689.348,,,
25/12/2022 01:00,9432000.001,781.22,6.266,-695.28,,,
25/12/2022 02:00,9435600.001,780.908,6.266,-691.033,,,
25/12/2022 03:00,9439200.001,780.713,6.266,-688.379,,,
25/12/2022 04:00,9442800.001,780.206,6.266,-681.475,,,
25/12/2022 05:00,9446400.001,779.965,6.212,-678.201,,,
25/12/2022 06:00,9450000.001,779.543,6.266,-672.449,,,
25/12/2022 07:00,9453600.001,779.465,6.266,-671.389,,,
25/12/2022 08:00,9457200.001,779.387,6.266,-670.328,,,
25/12/2022 09:00,9460800.001,780.635,6.266,-687.316,,,
25/12/2022 10:00,9464400.001,781.806,6.266,-703.246,,,
25/12/2022 11:00,9468000.001,782.001,6.266,-705.901,,,
25/12/2022 12:00,9471600.001,781.22,6.266,-695.28,,,
25/12/2022 13:00,9475200.001,780.596,6.266,-686.786,,,
25/12/2022 14:00,9478800.001,780.05,6.266,-679.352,,,
25/12/2022 15:00,9482400.001,779.465,6.266,-671.389,,,
25/12/2022 16:00,9486000.001,779.51,6.319,-672.009,,,
25/12/2022 17:00,9489600.001,779.042,6.319,-665.639,,,
25/12/2022 18:00,9493200.001,778.841,6.266,-662.895,,,
25/12/2022 19:00,9496800.001,778.379,6.319,-656.612,,,
25/12/2022 20:00,9500400.001,778.106,6.319,-652.895,,,
25/12/2022 21:00,9504000.001,777.521,6.319,-644.932,,,
25/12/2022 22:00,9507600.001,778.613,6.319,-659.798,,,
25/12/2022 23:00,9511200.001,780.323,6.266,-683.07,,,
26/12/2022 00:00,9514800.001,781.767,6.266,-702.716,,,
26/12/2022 01:00,9518400.001,782.749,6.319,-716.082,,,
26/12/2022 02:00,9522000.001,783.568,6.319,-727.233,,,
26/12/2022 03:00,9525600.001,784.342,6.266,-737.764,,,
26/12/2022 04:00,9529200.001,784.609,6.212,-741.391,,,
26/12/2022 05:00,9532800.001,785.194,6.212,-749.356,,,
26/12/2022 06:00,9536400.001,785.233,6.212,-749.888,,,
26/12/2022 07:00,9540000.001,785.656,6.159,-755.639,,,
26/12/2022 08:00,9543600.001,786.163,6.159,-762.542,,,
26/12/2022 09:00,9547200.001,786.631,6.159,-768.915,,,
26/12/2022 10:00,9550800.001,786.826,6.159,-771.57,,,
26/12/2022 11:00,9554400.001,787.451,6.159,-780.072,,,
26/12/2022 12:00,9558000.001,787.568,6.159,-781.665,,,
26/12/2022 13:00,9561600.001,787.646,6.159,-782.728,,,
26/12/2022 14:00,9565200.001,787.451,6.159,-780.072,,,
26/12/2022 15:00,9568800.001,787.685,6.159,-783.258,,,
26/12/2022 16:00,9572400.001,787.88,6.159,-785.912,,,
26/12/2022 17:00,9576000.001,788.115,6.159,-789.103,,,
26/12/2022 18:00,9579600.001,788.661,6.159,-796.538,,,
26/12/2022 19:00,9583200.001,789.357,6.105,-806.007,,,
26/12/2022 20:00,9586800.001,789.481,6.159,-807.693,,,
26/12/2022 21:00,9590400.001,789.949,6.159,-814.068,,,
26/12/2022 22:00,9594000.001,790.027,6.159,-815.13,,,
26/12/2022 23:00,9597600.001,790.294,6.105,-818.757,,,
27/12/2022 00:00,9601200.001,790.372,6.105,-819.819,,,
27/12/2022 01:00,9604800.001,790.411,6.105,-820.353,,,
27/12/2022 02:00,9608400.001,790.496,6.159,-821.507,,,
27/12/2022 03:00,9612000.001,790.294,6.105,-818.757,,,
27/12/2022 04:00,9615600.001,789.708,6.105,-810.79,,,
27/12/2022 05:00,9619200.001,789.084,6.105,-802.289,,,
27/12/2022 06:00,9622800.001,789.552,6.105,-808.665,,,
27/12/2022 07:00,9626400.001,789.545,6.052,-808.572,,,
27/12/2022 08:00,9630000.001,789.513,6.105,-808.132,,,
27/12/2022 09:00,9633600.001,789.545,6.052,-808.572,,,
27/12/2022 10:00,9637200.001,789.467,6.052,-807.51,,,
27/12/2022 11:00,9640800.001,788.804,6.052,-798.479,,,
27/12/2022 12:00,9644400.001,788.101,6.052,-788.919,,,
27/12/2022 13:00,9648000.001,787.164,6.052,-776.171,,,
27/12/2022 14:00,9651600.001,786.429,6.105,-766.167,,,
27/12/2022 15:00,9655200.001,786.195,6.105,-762.984,,,
27/12/2022 16:00,9658800.001,784.875,6.159,-745.018,,,
27/12/2022 17:00,9662400.001,784.797,6.159,-743.954,,,
27/12/2022 18:00,9666000.001,784.251,6.159,-736.518,,,
27/12/2022 19:00,9669600.001,784.29,6.159,-737.052,,,
27/12/2022 20:00,9673200.001,784.056,6.159,-733.863,,,
27/12/2022 21:00,9676800.001,783.711,6.212,-729.176,,,
27/12/2022 22:00,9680400.001,783.516,6.212,-726.521,,,
27/12/2022 23:00,9684000.001,782.931,6.212,-718.555,,,
28/12/2022 00:00,9687600.001,782.619,6.212,-714.307,,,
28/12/2022 01:00,9691200.001,782.345,6.212,-710.59,,,
28/12/2022 02:00,9694800.001,781.955,6.212,-705.277,,,
28/12/2022 03:00,9698400.001,781.448,6.212,-698.375,,,
28/12/2022 04:00,9702000.001,780.544,6.159,-686.072,,,
28/12/2022 05:00,9705600.001,779.295,6.159,-669.082,,,
28/12/2022 06:00,9709200.001,778.515,6.159,-658.466,,,
